season,week,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,results,placement,judge1_score,judge2_score,judge3_score,judge4_score,raw_total_score,is_active,row_valid_judge_count,week_valid_judge_count,max_possible_score,normalized_score
6,1,Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,Eliminated Week 7,6,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
6,2,Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,Eliminated Week 7,6,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
6,3,Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,Eliminated Week 7,6,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
6,4,Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,Eliminated Week 7,6,9.0,10.0,9.0,,28.0,True,3,3.0,30.0,0.9333333333333333
6,5,Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,Eliminated Week 7,6,8.0,8.0,7.0,,23.0,True,3,3.0,30.0,0.7666666666666667
6,6,Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,Eliminated Week 7,6,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
6,7,Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,Eliminated Week 7,6,8.5,8.5,8.5,,25.5,True,3,3.0,30.0,0.85
6,8,Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,Eliminated Week 7,6,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
6,9,Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,Eliminated Week 7,6,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
6,10,Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,Eliminated Week 7,6,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
8,1,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,1st Place,1,8.0,8.0,7.0,,23.0,True,3,3.0,30.0,0.7666666666666667
8,2,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,1st Place,1,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
8,3,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,1st Place,1,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
8,4,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,1st Place,1,8.0,8.0,9.0,,25.0,True,3,3.0,30.0,0.8333333333333334
8,5,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,1st Place,1,9.0,8.0,9.0,,26.0,True,3,3.0,30.0,0.8666666666666667
8,6,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,1st Place,1,8.0,9.0,9.0,,26.0,True,3,3.0,30.0,0.8666666666666667
8,7,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,1st Place,1,9.0,9.0,10.0,,28.0,True,3,3.0,30.0,0.9333333333333333
8,8,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,1st Place,1,9.0,8.0,9.0,,26.0,True,3,3.0,30.0,0.8666666666666667
8,9,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,1st Place,1,9.5,9.0,9.5,,28.0,True,3,3.0,30.0,0.9333333333333333
8,10,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,1st Place,1,9.5,9.0,9.5,,28.0,True,3,3.0,30.0,0.9333333333333333
8,11,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,1st Place,1,10.0,10.0,10.0,,30.0,True,3,3.0,30.0,1.0
15,1,Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,8.0,6.5,7.5,,22.0,True,3,3.0,30.0,0.7333333333333333
15,2,Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,8.5,8.0,8.5,,25.0,True,3,3.0,30.0,0.8333333333333334
15,3,Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,9.0,8.0,9.5,,26.5,True,3,3.0,30.0,0.8833333333333333
15,4,Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,10.0,9.5,10.0,10.0,39.5,True,4,4.0,40.0,0.9875
15,5,Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,9.25,9.0,10.0,,28.25,True,3,3.0,30.0,0.9416666666666667
15,6,Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,9.5,8.5,10.0,,28.0,True,3,3.0,30.0,0.9333333333333333
15,7,Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,12.6666,12.6666,12.6666,,37.9998,True,3,3.0,30.0,1.2666600000000001
15,8,Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,10.0,8.3333,9.5,,27.8333,True,3,3.0,30.0,0.9277766666666667
15,9,Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,9.5,10.0,10.0,,29.5,True,3,3.0,30.0,0.9833333333333333
15,10,Shawn Johnson,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,9.6666,9.5,9.7777,,28.944300000000002,True,3,3.0,30.0,0.9648100000000001
14,1,Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,Eliminated Week 4,10,8.0,7.0,8.0,,23.0,True,3,3.0,30.0,0.7666666666666667
14,2,Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,Eliminated Week 4,10,8.0,7.0,8.0,,23.0,True,3,3.0,30.0,0.7666666666666667
14,3,Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,Eliminated Week 4,10,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
14,4,Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,Eliminated Week 4,10,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
14,5,Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
14,6,Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
14,7,Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
14,8,Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
14,9,Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
14,10,Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
24,1,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,Eliminated Week 9,4,8.0,8.0,8.0,8.0,32.0,True,4,4.0,40.0,0.8
24,2,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,Eliminated Week 9,4,7.0,7.0,7.0,8.0,29.0,True,4,4.0,40.0,0.725
24,3,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,Eliminated Week 9,4,7.0,8.0,9.0,8.0,32.0,True,4,4.0,40.0,0.8
24,4,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,Eliminated Week 9,4,9.0,9.0,9.0,9.0,36.0,True,4,4.0,40.0,0.9
24,5,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,Eliminated Week 9,4,9.0,9.0,10.0,10.0,38.0,True,4,4.0,40.0,0.95
24,6,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,Eliminated Week 9,4,8.5,8.5,8.5,9.0,34.5,True,4,4.0,40.0,0.8625
24,7,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,Eliminated Week 9,4,10.5,9.5,9.5,9.5,39.0,True,4,4.0,40.0,0.975
24,8,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,Eliminated Week 9,4,9.0,9.0,9.0,9.0,36.0,True,4,4.0,40.0,0.9
24,9,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,Eliminated Week 9,4,10.0,10.0,10.0,10.0,40.0,True,4,4.0,40.0,1.0
24,10,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,Eliminated Week 9,4,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
29,1,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,Eliminated Week 10,5,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
29,2,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,Eliminated Week 10,5,5.0,5.0,5.0,,15.0,True,3,3.0,30.0,0.5
29,3,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,Eliminated Week 10,5,6.0,6.0,6.0,,18.0,True,3,3.0,30.0,0.6
29,4,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,Eliminated Week 10,5,10.0,9.0,9.0,,28.0,True,3,3.0,30.0,0.9333333333333333
29,5,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,Eliminated Week 10,5,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
29,6,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,Eliminated Week 10,5,6.0,6.0,6.0,,18.0,True,3,3.0,30.0,0.6
29,7,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,Eliminated Week 10,5,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
29,8,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,Eliminated Week 10,5,8.6666,9.6666,8.6666,,26.9998,True,3,3.0,30.0,0.8999933333333333
29,9,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,Eliminated Week 10,5,9.6666,9.6666,9.6666,,28.9998,True,3,3.0,30.0,0.96666
29,10,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,Eliminated Week 10,5,9.5,9.5,9.5,,28.5,True,3,3.0,30.0,0.95
29,11,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,Eliminated Week 10,5,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
2,1,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,8.0,6.0,8.0,,22.0,True,3,3.0,30.0,0.7333333333333333
2,2,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,9.0,10.0,10.0,,29.0,True,3,3.0,30.0,0.9666666666666667
2,3,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
2,4,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,8.0,9.0,9.0,,26.0,True,3,3.0,30.0,0.8666666666666667
2,5,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,10.0,10.0,10.0,,30.0,True,3,3.0,30.0,1.0
2,6,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,10.0,10.0,10.0,,30.0,True,3,3.0,30.0,1.0
2,7,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,9.0,9.0,9.5,,27.5,True,3,3.0,30.0,0.9166666666666666
2,8,Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26,3rd Place,3,9.3333,9.6666,9.6666,,28.6665,True,3,3.0,30.0,0.95555
33,1,Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,4th Place,4,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
33,2,Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,4th Place,4,8.0,7.0,7.0,,22.0,True,3,3.0,30.0,0.7333333333333333
33,3,Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,4th Place,4,8.0,8.0,7.5,7.5,31.0,True,4,4.0,40.0,0.775
33,4,Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,4th Place,4,8.0,9.0,8.0,8.0,33.0,True,4,4.0,40.0,0.825
33,5,Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,4th Place,4,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
33,6,Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,4th Place,4,10.0,9.0,9.0,,28.0,True,3,3.0,30.0,0.9333333333333333
33,7,Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,4th Place,4,9.5,9.0,8.5,,27.0,True,3,3.0,30.0,0.9
33,8,Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,4th Place,4,9.0,8.5,9.0,,26.5,True,3,3.0,30.0,0.8833333333333333
33,9,Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,4th Place,4,10.0,9.5,10.0,,29.5,True,3,3.0,30.0,0.9833333333333333
6,1,Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49,Eliminated Week 3,10,6.0,6.0,6.0,,18.0,True,3,3.0,30.0,0.6
6,2,Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49,Eliminated Week 3,10,6.0,5.0,5.0,,16.0,True,3,3.0,30.0,0.5333333333333333
6,3,Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49,Eliminated Week 3,10,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
6,4,Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49,Eliminated Week 3,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
6,5,Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49,Eliminated Week 3,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
6,6,Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49,Eliminated Week 3,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
6,7,Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49,Eliminated Week 3,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
6,8,Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49,Eliminated Week 3,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
6,9,Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49,Eliminated Week 3,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
6,10,Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49,Eliminated Week 3,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
8,1,Steve Wozniak,Karina Smirnoff,Entrepreneur,California,United States,58,Eliminated Week 4,10,5.0,4.0,4.0,,13.0,True,3,3.0,30.0,0.43333333333333335
8,2,Steve Wozniak,Karina Smirnoff,Entrepreneur,California,United States,58,Eliminated Week 4,10,6.0,5.0,6.0,,17.0,True,3,3.0,30.0,0.5666666666666667
8,3,Steve Wozniak,Karina Smirnoff,Entrepreneur,California,United States,58,Eliminated Week 4,10,4.0,3.0,3.0,,10.0,True,3,3.0,30.0,0.3333333333333333
8,4,Steve Wozniak,Karina Smirnoff,Entrepreneur,California,United States,58,Eliminated Week 4,10,4.0,4.0,4.0,,12.0,True,3,3.0,30.0,0.4
8,5,Steve Wozniak,Karina Smirnoff,Entrepreneur,California,United States,58,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
8,6,Steve Wozniak,Karina Smirnoff,Entrepreneur,California,United States,58,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
8,7,Steve Wozniak,Karina Smirnoff,Entrepreneur,California,United States,58,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
8,8,Steve Wozniak,Karina Smirnoff,Entrepreneur,California,United States,58,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
8,9,Steve Wozniak,Karina Smirnoff,Entrepreneur,California,United States,58,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
8,10,Steve Wozniak,Karina Smirnoff,Entrepreneur,California,United States,58,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
8,11,Steve Wozniak,Karina Smirnoff,Entrepreneur,California,United States,58,Eliminated Week 4,10,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
12,1,Sugar Ray Leonard,Anna Trebunskaya,Athlete,North Carolina,United States,54,Eliminated Week 4,9,6.0,5.0,6.0,,17.0,True,3,3.0,30.0,0.5666666666666667
12,2,Sugar Ray Leonard,Anna Trebunskaya,Athlete,North Carolina,United States,54,Eliminated Week 4,9,6.0,5.0,6.0,,17.0,True,3,3.0,30.0,0.5666666666666667
12,3,Sugar Ray Leonard,Anna Trebunskaya,Athlete,North Carolina,United States,54,Eliminated Week 4,9,7.0,6.0,7.0,,20.0,True,3,3.0,30.0,0.6666666666666666
12,4,Sugar Ray Leonard,Anna Trebunskaya,Athlete,North Carolina,United States,54,Eliminated Week 4,9,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
12,5,Sugar Ray Leonard,Anna Trebunskaya,Athlete,North Carolina,United States,54,Eliminated Week 4,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
12,6,Sugar Ray Leonard,Anna Trebunskaya,Athlete,North Carolina,United States,54,Eliminated Week 4,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
12,7,Sugar Ray Leonard,Anna Trebunskaya,Athlete,North Carolina,United States,54,Eliminated Week 4,9,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
12,8,Sugar Ray Leonard,Anna Trebunskaya,Athlete,North Carolina,United States,54,Eliminated Week 4,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
12,9,Sugar Ray Leonard,Anna Trebunskaya,Athlete,North Carolina,United States,54,Eliminated Week 4,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
12,10,Sugar Ray Leonard,Anna Trebunskaya,Athlete,North Carolina,United States,54,Eliminated Week 4,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
30,1,Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,7.0,7.0,7.0,7.0,28.0,True,4,4.0,40.0,0.7
30,2,Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,7.0,7.0,7.0,7.0,28.0,True,4,4.0,40.0,0.7
30,3,Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
30,4,Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,8.5,8.0,9.0,8.5,34.0,True,4,4.0,40.0,0.85
30,5,Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,9.0,9.0,9.0,9.0,36.0,True,4,4.0,40.0,0.9
30,6,Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,9.0,9.0,9.0,9.0,36.0,True,4,4.0,40.0,0.9
30,7,Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,8.25,8.25,8.25,9.25,34.0,True,4,4.0,40.0,0.85
30,8,Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,10.5,10.5,10.5,10.5,42.0,True,4,4.0,40.0,1.05
30,9,Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,10.0,9.0,9.5,9.0,37.5,True,4,4.0,40.0,0.9375
30,10,Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,Eliminated Week 9,5,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
7,1,Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,Eliminated Week 7,6,6.0,6.0,6.5,,18.5,True,3,3.0,30.0,0.6166666666666667
7,2,Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,Eliminated Week 7,6,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
7,3,Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,Eliminated Week 7,6,7.0,7.0,7.0,,21.0,True,3,3.0,30.0,0.7
7,4,Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,Eliminated Week 7,6,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
7,5,Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,Eliminated Week 7,6,7.0,7.0,8.0,,22.0,True,3,3.0,30.0,0.7333333333333333
7,6,Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,Eliminated Week 7,6,8.0,8.0,7.0,,23.0,True,3,3.0,30.0,0.7666666666666667
7,7,Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,Eliminated Week 7,6,8.0,8.0,8.0,,24.0,True,3,3.0,30.0,0.8
7,8,Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,Eliminated Week 7,6,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
7,9,Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,Eliminated Week 7,6,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
7,10,Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,Eliminated Week 7,6,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
20,1,Suzanne Somers,Tony Dovolani,Actor/Actress,California,United States,68,Eliminated Week 5,9,6.0,6.0,6.0,7.0,25.0,True,4,4.0,40.0,0.625
20,2,Suzanne Somers,Tony Dovolani,Actor/Actress,California,United States,68,Eliminated Week 5,9,7.0,7.0,7.0,7.0,28.0,True,4,4.0,40.0,0.7
20,3,Suzanne Somers,Tony Dovolani,Actor/Actress,California,United States,68,Eliminated Week 5,9,6.0,6.0,6.0,7.0,25.0,True,4,4.0,40.0,0.625
20,4,Suzanne Somers,Tony Dovolani,Actor/Actress,California,United States,68,Eliminated Week 5,9,7.0,7.0,7.0,7.0,28.0,True,4,4.0,40.0,0.7
20,5,Suzanne Somers,Tony Dovolani,Actor/Actress,California,United States,68,Eliminated Week 5,9,7.0,7.0,7.0,7.0,28.0,True,4,4.0,40.0,0.7
20,6,Suzanne Somers,Tony Dovolani,Actor/Actress,California,United States,68,Eliminated Week 5,9,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
20,7,Suzanne Somers,Tony Dovolani,Actor/Actress,California,United States,68,Eliminated Week 5,9,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
20,8,Suzanne Somers,Tony Dovolani,Actor/Actress,California,United States,68,Eliminated Week 5,9,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
20,9,Suzanne Somers,Tony Dovolani,Actor/Actress,California,United States,68,Eliminated Week 5,9,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
20,10,Suzanne Somers,Tony Dovolani,Actor/Actress,California,United States,68,Eliminated Week 5,9,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
21,1,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,Withdrew,5,8.0,7.0,8.0,,23.0,True,3,3.0,30.0,0.7666666666666667
21,2,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,Withdrew,5,8.0,8.0,8.5,,24.5,True,3,3.0,30.0,0.8166666666666667
21,3,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,Withdrew,5,8.0,9.0,8.0,8.0,33.0,True,4,4.0,40.0,0.825
21,4,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,Withdrew,5,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
21,5,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,Withdrew,5,7.0,7.0,8.0,7.0,29.0,True,4,4.0,40.0,0.725
21,6,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,Withdrew,5,10.0,10.0,10.0,10.0,40.0,True,4,4.0,40.0,1.0
21,7,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,Withdrew,5,9.0,9.0,9.0,,27.0,True,3,3.0,30.0,0.9
21,8,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,Withdrew,5,9.0,9.0,10.0,,28.0,True,3,3.0,30.0,0.9333333333333333
21,9,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,Withdrew,5,8.5,8.0,8.0,,24.5,True,3,3.0,30.0,0.8166666666666667
21,10,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,Withdrew,5,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
21,11,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,Withdrew,5,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
2,1,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,7.0,8.0,8.0,,23.0,True,3,3.0,30.0,0.7666666666666667
2,2,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,5.0,6.0,6.0,,17.0,True,3,3.0,30.0,0.5666666666666667
2,3,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
2,4,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
2,5,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
2,6,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
2,7,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
2,8,Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42,Eliminated Week 2,9,0.0,0.0,0.0,,0.0,False,3,3.0,30.0,
19,1,Tavis Smiley,Sharna Burgess,Radio Personality,Mississippi,United States,50,Eliminated Week 2,12,7.0,7.0,8.0,7.0,29.0,True,4,4.0,40.0,0.725
19,2,Tavis Smiley,Sharna Burgess,Radio Personality,Mississippi,United States,50,Eliminated Week 2,12,7.0,7.0,7.0,7.0,28.0,True,4,4.0,40.0,0.7
19,3,Tavis Smiley,Sharna Burgess,Radio Personality,Mississippi,United States,50,Eliminated Week 2,12,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
19,4,Tavis Smiley,Sharna Burgess,Radio Personality,Mississippi,United States,50,Eliminated Week 2,12,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
19,5,Tavis Smiley,Sharna Burgess,Radio Personality,Mississippi,United States,50,Eliminated Week 2,12,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
19,6,Tavis Smiley,Sharna Burgess,Radio Personality,Mississippi,United States,50,Eliminated Week 2,12,0.0,0.0,0.0,0.0,0.0,False,4,4.0,40.0,
